Iteration,custom_tag,backend,cost_approx,cost_exact,cosine_sim,acc_cost_approx,acc_cost_exact,fidelities,fidelities_cost,fidelities_grad,archt,rhs,qubits,layers,parameters,seed_init,exact,shots,depth,cnots,operator,innerp,cost,optimizer,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,mem,DD
0,ehningen_15nov22,ibmq_ehningen,107.73155973191454,108.74755131193781,0.9806794852267462,107.73155973191454,108.74755131193781,0.003235931552962554,0.003235931552962554,0.003235931552962554,linear_alternating,hnx,5.0,3.0,29.0,3.0,False,10000.0,44.0,12.0,SatoLiu21,HTest,Sato21_Nonnorm,L_BFGS_B,ry,cz,rx,rzz,ryy,hadamards,True,True,True,False
1,,,63.03398928606978,60.348969238672,0.984045078946858,63.03398928606978,60.348969238672,0.013707417385840288,0.013707417385840288,0.013707417385840288,,,,,,,,,45.0,14.0,,,,,,,,,,,,,,
2,,,51.475470325424205,49.29785632163884,0.9922966176219958,51.475470325424205,49.29785632163884,0.060573273893304934,0.060573273893304934,0.060573273893304934,,,,,,,,,52.0,16.0,,,,,,,,,,,,,,
3,,,18.827251699643153,11.587073511960533,0.9745709580384411,18.827251699643153,11.587073511960533,0.10812779200152797,0.10812779200152797,0.10812779200152797,,,,,,,,,61.0,18.0,,,,,,,,,,,,,,
4,,,23.67356056242738,16.612219692649937,0.9864666735677692,11.122481420778481,5.167053512617159,0.14218222585736318,0.12295584641396085,0.12295584641396085,,,,,,,,,68.0,20.0,,,,,,,,,,,,,,
5,,,11.122481420778481,5.167053512617159,0.9292349781174165,10.202499971530147,3.173148558178016,0.18968488436628833,0.14218222585736318,0.14218222585736318,,,,,,,,,704.0,222.0,,,,,,,,,,,,,,
6,,,10.202499971530147,3.173148558178016,0.8784975212930921,8.586722687611662,1.5812104425583098,0.21496575838041485,0.18968488436628833,0.18968488436628833,,,,,,,,,,,,,,,,,,,,,,,,
7,,,8.586722687611662,1.5812104425583098,0.7386840691594767,6.844657445784591,-0.4619716955411576,0.2880320588527225,0.21496575838041485,0.21496575838041485,,,,,,,,,,,,,,,,,,,,,,,,
8,,,6.844657445784591,-0.4619716955411576,0.7597894790040102,5.371484082152849,-2.0511794213768146,0.4349396294879695,0.2880320588527225,0.2880320588527225,,,,,,,,,,,,,,,,,,,,,,,,
9,,,5.371484082152849,-2.0511794213768146,0.7837377058097953,5.371484082152849,-2.0511794213768146,0.4349396294879695,0.4349396294879695,0.4349396294879695,,,,,,,,,,,,,,,,,,,,,,,,
